"SAMPLE_ID","SUBTYPE","CDH1","CSMD1","DMD","DST","FAT3","FLG","GATA3","HMCN1","HUWE1","MAP3K1","MUC16","PIK3CA","RUNX1","RYR2","SPTA1","SYNE1","TP53","TTN","USH2A","ZFHX4"
"TCGA-A2-A1FX-01","BRCA_LumB"," 0.2376","-2.4037","-5.9907","-3.6917","-1.0214","-1.4835"," 1.6665","-1.1314","-0.3975"," 0.6629","-2.8256","-1.1053","-0.7131"," 0.4731","-0.8506","-3.3661"," 1.1600","-2.4342","-0.3787","-1.7646"
"TCGA-A2-A1FZ-01","BRCA_LumA"," 0.7483","-0.7592","-4.5711","-2.3291"," 0.6818","-0.4691"," 1.6656"," 0.3644"," 0.4574"," 1.8260"," 0.8017","-0.4756"," 0.8986","-0.9130","-0.3289","-1.8188"," 0.5602"," 0.1260","-0.5200","-0.3581"
"TCGA-A2-A1G0-01","BRCA_LumA"," 0.4412","-0.1593","-3.3000","-1.8255"," 0.6616","-0.8081"," 1.5211"," 0.2451"," 1.1982"," 2.9853","-1.4968","-0.3892"," 2.2821","-1.3139","-0.4443","-0.7866","-0.4742","-0.7273","-0.4265"," 0.3653"
"TCGA-A2-A1G1-01","BRCA_Basal"," 0.8436","-0.9683","-0.3538","-2.1574"," 0.3664","-1.5706","-0.9278","-0.6638"," 3.7131","-0.6353"," 0.1931"," 0.2002"," 0.4709","-0.3150"," 0.2385","-2.2799","-2.5466"," 0.4256","-1.3161","-0.9946"
"TCGA-A2-A1G4-01","BRCA_LumB"," 0.3859","-2.5480","-6.6251","-4.5394","-2.4295","-1.4762"," 1.8468","-2.3769"," 1.1138"," 3.2586","-2.5510","-1.0774"," 0.7339","-1.6959","-0.5947","-3.4575","-0.9780"," 0.0331","-0.7173","-0.7412"
"TCGA-A2-A1G6-01","BRCA_Normal"," 0.6881","-0.9710","-0.9414","-0.0301","-1.8041","-0.0539"," 0.8568","-0.4267","-0.9832"," 0.3528","-0.7481","-1.1597"," 1.1499","-1.6002","-1.3454","-1.6757"," 0.6851","-1.0259","-1.2312","-0.4974"
"TCGA-A2-A259-01","BRCA_LumA"," 0.5132"," 0.4255","-3.5228","-1.3257","-0.8888"," 0.0045"," 1.3779","-0.5596"," 0.7653"," 2.1407","-1.6571","-0.0327"," 0.9715"," 1.1206","-1.0817","-2.0345"," 2.5400","-0.3174"," 0.1630","-1.8101"
"TCGA-A2-A25A-01","BRCA_Normal","-0.1658","-0.3387","-2.4619","-0.7581"," 0.6644"," 0.1992"," 1.3063"," 0.5124","-0.3224"," 1.3866"," 0.2105","-0.3675"," 1.4530"," 1.0711"," 0.0885","-0.8371"," 0.4793","-0.2252"," 0.0384"," 0.0913"
"TCGA-A2-A25B-01","BRCA_LumB"," 0.8883","-2.9480","-5.9693","-1.8765","-0.9420","-0.7225"," 1.7132"," 0.2063"," 0.8557"," 0.5500"," 0.7710"," 1.4691"," 0.6256","-1.0393"," 0.0352","-1.5329"," 0.5976","-0.1295","-2.6209","-0.6410"
"TCGA-A2-A25C-01","BRCA_LumB"," 0.8732","-0.7058","-6.2516","-2.0412"," 0.6566","-2.7763"," 1.2006"," 0.5665"," 1.1002"," 0.8946"," 2.0772","-0.7041"," 1.2923","-0.3357","-0.4648","-2.1825"," 1.6988","-0.6792"," 0.0661","-0.0605"
"TCGA-A2-A25D-01","BRCA_LumA","-1.3818","-2.2506","-5.9434","-4.8172","-2.1166","-3.0990"," 1.0611","-2.7808","-0.6551","-0.4459","-0.9791","-1.7152","-0.5795","-0.0274"," 0.3627","-2.1929","-0.5405","-1.5311","-1.5138","-1.6524"
"TCGA-A2-A25E-01","BRCA_LumB"," 0.9908","-2.6977","-6.6485","-3.2093","-2.8165","-2.0270"," 1.1840","-0.9806"," 0.4627","-0.7596","-1.2142","-1.2713"," 0.2090","-1.5826","-1.0745","-3.0439","-0.0355","-0.7786"," 1.4900","-1.7247"
"TCGA-A2-A25F-01","BRCA_Basal","-0.1573","-0.9653","-3.8723","-3.3667","-0.3638"," 0.4620","-1.6826"," 0.4960"," 2.0708","-0.0394"," 1.4707"," 0.3969"," 0.3127"," 0.6847"," 1.2571"," 0.4103","-0.1777"," 0.1870","-2.5223","-0.3004"
"TCGA-A2-A3KC-01",NA,"-0.4444"," 0.8407","-3.7569","-2.1824","-0.2893"," 0.0589"," 1.5846"," 0.2453","-0.1786"," 0.3984","-1.5182","-1.3275"," 0.8363"," 0.4663","-0.4597","-1.6631"," 1.1420","-0.1228"," 2.5509"," 0.0360"
"TCGA-A2-A3KD-01","BRCA_LumA"," 0.6146","-0.4555","-3.9848","-2.5401","-1.7385","-0.7058"," 1.5074","-1.1979"," 0.6903"," 0.3435","-1.2585","-0.9646"," 1.0795","-1.4043","-0.9913","-3.2247","-1.0092","-0.9258"," 0.0801","-0.9602"
"TCGA-A2-A3XS-01",NA," 0.2517","-0.8531","-5.9145","-4.1207","-2.0936","-0.9200","-1.0026","-2.4831","-0.2935","-1.2528"," 1.7725","-1.8437","-0.6189","-1.0037","-1.0459","-3.9453","-2.6138","-1.8086","-1.2539","-2.4972"
"TCGA-A2-A3XT-01","BRCA_Basal","-0.2070","-1.4434","-3.9582","-4.4687","-2.4745","-3.6190","-0.6928","-3.6662","-0.6558","-1.6336"," 2.5653","-1.8798","-0.3968"," 1.2902"," 0.1294","-3.8066"," 1.6152","-0.9055","-0.3334","-2.9200"
"TCGA-A2-A3XU-01","BRCA_Basal"," 0.1367"," 2.3037","-8.6183","-3.6469","-3.9622","-2.8917"," 0.5651","-7.0469","-2.6395","-2.8462","-0.5473","-3.9166","-1.2575","-1.0443","-2.0929","-7.1732"," 2.6748","-3.3243","-0.7727","-1.2411"
"TCGA-A2-A3XV-01","BRCA_Her2"," 0.4853","-2.0320","-9.4395","-6.9491","-1.9365","-3.4107","-0.6911","-3.2592","-2.3392","-2.5873","-2.8984","-5.2489","-0.4375","-2.2336","-2.0929","-7.6304","-0.7274","-2.8291","-0.1250","-3.6964"
"TCGA-A2-A3XW-01","BRCA_Normal"," 0.5222","-0.5487","-6.2168","-2.8333","-2.1277"," 7.2421"," 1.2819","-2.3696","-1.6902","-0.9658","-0.2578","-4.9887","-1.1705","-0.7884","-1.1415","-2.5680"," 0.6913","-1.6230","-2.2123","-5.0286"
"TCGA-A2-A3XX-01","BRCA_Basal"," 0.8129","-2.1579","-6.4278","-4.8771","-2.2186","-0.2864","-2.7408","-3.0810","-0.0835","-1.9781"," 1.0613","-2.8151","-1.5364"," 2.5743","-0.4893","-4.2608"," 2.6455","-1.1878","-0.1013","-2.9709"
"TCGA-A2-A3XY-01",NA," 0.2827","-0.2452","-3.9386","-4.0444","-1.7937","-1.9167","-2.1698","-0.3453","-0.2761","-1.8710"," 0.5408"," 2.6600"," 0.0155","-0.1895","-0.0706","-1.7641","-1.8993","-0.4619","-2.5026","-1.5068"
"TCGA-A2-A3XZ-01","BRCA_Her2"," 0.5133","-1.5141","-6.4038","-3.4787","-3.3577","-2.3096"," 0.4484","-2.4278","-1.3632","-1.0914","-2.0594","-3.3696","-0.6988","-1.3823","-1.3277","-3.1711","-0.2852","-0.5002","-0.6438","-2.7421"
"TCGA-A2-A3Y0-01","BRCA_Basal"," 0.4807","-2.9480","-6.2527","-6.7283","-2.0431","-3.2232","-0.1427","-4.3626","-2.4771","-1.4035"," 0.5000","-3.3472","-0.4791","-0.9658","-0.8065","-5.1391","-1.5390","-0.6576","-3.6918","-4.1206"
"TCGA-A2-A4RW-01",NA,"-0.9554","-0.8900","-5.7869","-3.1471"," 0.0018","-1.1820"," 1.8487","-0.2586","-0.3083","-0.4351","-1.5093","-1.0496"," 0.4478","-0.3828","-0.7671","-1.7152","-0.0285","-0.5949","-0.0857","-0.2815"
"TCGA-A2-A4RX-01",NA," 0.2871","-0.9177","-1.1531","-0.6086"," 0.0906"," 1.1166","-1.5109","-0.1677"," 0.8284","-0.5019"," 1.2651","-1.3348"," 0.5888","-0.7732","-0.7363","-0.8362"," 1.7040","-0.4013","-1.5234","-0.4208"
"TCGA-A2-A4RY-01",NA," 0.1725"," 0.6715","-1.4780","-0.6806","-0.1006","-0.3778"," 0.8099","-0.0707","-0.4060"," 0.6668","-0.2998","-1.5972"," 1.6731","-0.5455","-0.3718","-1.4654"," 0.4754","-0.2525","-0.2356","-0.9309"
"TCGA-A2-A4S0-01",NA," 0.4539"," 1.6328","-7.7232","-3.8524","-2.4749","-1.3172"," 2.4655","-2.9219","-0.7460","-1.8863","-3.0275","-2.0826"," 1.2967","-1.3742","-0.7096","-3.9765","-0.9382","-2.3629"," 0.6325","-3.6154"
"TCGA-A2-A4S1-01","BRCA_Basal","-2.9024","-1.2922","-3.8755","-2.3042"," 4.1189","-0.9655","-3.5808"," 0.3966","-1.9036","-2.8482","-3.2975","-2.1771","-0.8372","-1.2575","-0.1429","-2.8382","-0.3089","-1.0839","-2.4341","-1.6726"
"TCGA-A2-A4S2-01","BRCA_LumA"," 0.3869","-1.1160","-5.9122","-4.0990","-1.2821","-2.0578"," 1.8365","-0.8438","-1.2778"," 0.6091","-1.0685","-1.3472"," 0.2638"," 0.8186","-0.3713","-1.2371"," 0.0022","-0.9469"," 0.1058","-1.2587"
"TCGA-A2-A4S3-01","BRCA_LumB"," 0.4209","-1.3326","-8.3589","-4.6265","-0.9802","-1.5278"," 1.1229","-1.9248","-0.4322","-1.5569","-1.1825","-2.1471","-0.6387","-0.3531","-0.4099","-3.9421","-0.1281","-0.1019","-2.1997","-0.9351"
"TCGA-A7-A0CD-01","BRCA_LumA"," 0.6311","-1.8478","-7.2764","-2.4165","-0.6279","-3.1728"," 2.1974","-1.5586"," 1.4784"," 0.8732","-2.8012"," 1.5932"," 0.1701","-1.1933","-1.0044","-3.5763","-0.7527","-1.1185"," 0.2295","-1.9759"
"TCGA-A7-A0CE-01","BRCA_Basal"," 0.5023","-1.5940","-4.2180","-2.5011","-2.8520","-2.8392","-0.5899","-2.8750"," 1.8333","-1.4032"," 1.9617","-0.3659","-0.3496","-0.8995","-0.6792","-1.8647"," 1.7225","-1.3826","-0.8338","-0.9137"
"TCGA-A7-A0CG-01","BRCA_LumA"," 0.2457","-1.3535","-3.3479","-1.9701","-0.1121","-0.0380"," 0.9395"," 0.8413"," 0.6797"," 1.9437","-1.1180","-0.4556"," 0.4521","-0.5338","-1.0755","-1.2929","-0.0257","-0.7874","-0.1327"," 0.3565"
"TCGA-A7-A0CH-01","BRCA_LumA"," 0.4441","-0.1037","-6.5164","-2.9923"," 0.1372","-1.3463"," 1.7195"," 0.3682","-0.2892"," 1.8933"," 0.1257","-1.4209"," 0.0268","-0.3200","-0.5845","-3.5402"," 0.6622","-0.9096"," 2.4912","-0.5628"
"TCGA-A7-A0CJ-01","BRCA_LumB"," 0.4771","-2.6549","-8.6239","-4.6450","-1.6377","-3.7605"," 1.8786","-3.7324","-1.8480"," 0.8788","-2.2923","-0.7781","-0.3098","-2.0441","-0.8177","-5.5621"," 0.3932","-1.2392","-0.4984","-2.6468"
"TCGA-A7-A0D9-01","BRCA_LumA"," 1.1071","-1.4538","-6.9240","-3.4471","-0.7102","-0.9574"," 1.9692","-0.9252"," 0.2019","-0.7409","-2.4974","-0.9085"," 0.7345","-1.5767"," 0.1483","-3.0211","-1.3510","-0.4411","-1.1500","-1.0172"
"TCGA-A7-A0DA-01","BRCA_Basal"," 0.3900"," 1.7306","-1.3892","-1.7583"," 0.2549","-1.2287","-0.6774","-1.6077"," 1.3370","-0.8697","-2.4041","-0.6679","-0.0853","-1.5303","-0.4291","-1.9872"," 1.2770","-1.0236"," 6.4117","-1.1496"
"TCGA-A7-A0DB-01","BRCA_LumA"," 0.4629","-1.0566","-4.4736","-2.7740","-0.2051","-1.4496"," 1.4618","-0.1267","-0.5432","-0.8735","-1.3661","-1.6550"," 0.3699","-1.2891"," 0.3687","-3.3534"," 0.6369","-0.9177","-0.3178","-0.4059"
"TCGA-A7-A0DC-01",NA,"  0.7933"," -2.9480","-10.1427"," -2.5738"," -3.1595"," -4.1491","  2.0704"," -4.6648","  0.2636","  0.6328"," -2.0648"," -1.5796","  0.0607"," -1.9006"," -1.8057"," -3.6497","  0.9952"," -0.5801","  0.0323"," -5.3302"
"TCGA-A7-A13D-01","BRCA_Basal"," 0.4591","-2.4037","-3.4378","-3.9589","-2.2547","-0.4567","-0.6579","-1.2132"," 2.6444","-1.4848"," 1.6213","-1.3033"," 0.4531","-1.7698","-0.7621","-3.5434","-2.9213","-1.1290","-1.7203","-1.5603"
"TCGA-A7-A13E-01","BRCA_Basal"," 0.0869","-2.3829","-4.2910","-2.8053","-2.2068","-2.2692","-4.0197","-0.9846","-0.3009","-1.5359"," 2.3710","-0.2412","-0.1321"," 0.1545","-0.6016","-5.1350"," 0.5090","-2.6050","-1.0965","-2.2061"
"TCGA-A7-A13F-01","BRCA_LumB"," 0.9594","-1.2178","-7.6552","-3.2675","-0.8163","-2.3480"," 1.5416","-1.8274"," 0.3726"," 0.1755"," 1.6055","-3.0855"," 0.3442","-1.5974","-1.2407","-3.9725"," 0.8048","-1.4324"," 2.1515","-1.7090"
"TCGA-A7-A13G-01","BRCA_LumA"," 0.4344"," 2.4639","-7.5137","-2.2633","-0.6760","-1.4358"," 1.3790","-0.3225"," 1.3421"," 0.7484","-2.5592","-1.6996","-0.0237","-1.2233","-1.1741","-4.1022","-0.2041","-0.1470"," 0.9309","-1.7790"
"TCGA-A7-A13H-01",NA,"-0.6302","-2.0271","-4.6709","-2.8305","-0.9342","-1.7076"," 1.6461","-0.9024","-0.6014"," 0.5624","-0.4957","-1.9602"," 0.6793"," 0.5488","-1.1546","-2.3248"," 0.0654","-0.7582","-0.4799","-1.9588"
"TCGA-A7-A26E-01","BRCA_LumA"," 0.2064","-0.0561","-4.1708","-2.8268"," 0.6921","-0.0354"," 1.4433"," 0.8603"," 1.9172"," 2.9071","-0.9000","-0.0998"," 0.9561"," 0.1221"," 0.1352","-1.6260"," 0.0922"," 0.2707","-1.0442"," 0.4014"
"TCGA-A7-A26F-01","BRCA_Basal"," 0.5922","-1.8319","-2.8422","-1.6056","-0.1285"," 0.3981","-0.5847"," 0.5740"," 1.4869"," 0.4879"," 0.7480","-0.7324"," 0.6183"," 0.8011","-0.7785","-1.9124"," 1.4591","-0.2445","-1.6858","-0.6190"
"TCGA-A7-A26G-01","BRCA_Basal"," 0.0519"," 0.0501","-0.2526","-1.9202"," 0.3766"," 0.9707","-0.7724"," 2.9164"," 1.0779","-0.6025"," 0.9531"," 0.7409"," 1.1611"," 0.5933"," 0.0494","-0.5773"," 1.1890","-0.0491","-0.7188"," 0.9951"
"TCGA-A7-A26H-01","BRCA_LumA"," 0.5637","-0.4794","-5.3659","-2.3053"," 1.1234","-1.9924"," 1.3045"," 0.8394"," 1.3991"," 1.0585","-1.5745","-0.2256"," 1.1097"," 0.1160","-0.7089","-0.9758","-1.0945","-0.5080"," 1.4230"," 0.3604"
"TCGA-A7-A26I-01","BRCA_Basal"," 0.3993","-1.1208","-4.2840","-2.0798","-0.4769"," 2.5503"," 0.2604"," 0.0886"," 3.8494","-0.4139"," 0.0966"," 0.0504"," 0.1784","-1.1601","-0.4489","-1.9443"," 0.9424","-1.6348","-1.3073","-0.3640"
"TCGA-A7-A26J-01","BRCA_LumA"," 0.4228"," 0.1296","-5.1942","-2.3273"," 0.7685","-0.4718"," 1.4135"," 0.4787"," 1.1148"," 0.8297"," 1.7165"," 0.1010"," 0.7648","-0.7685","-0.8219","-1.5636"," 1.2106","-0.5394"," 0.1724","-0.0624"
"TCGA-A7-A2KD-01","BRCA_LumB"," 0.4431","-2.0730","-6.6485","-3.1113","-1.3597","-0.7479"," 1.2283","-0.0629","-1.9353"," 0.2731","-1.9652","-1.8138"," 0.2659","-1.2701","-0.8612","-2.9560","-3.1652"," 0.0398"," 0.7371","-0.9417"
"TCGA-A7-A3IY-01",NA," 0.3593","-1.9137","-5.5363","-3.0804","-1.5698","-0.4098"," 1.5127","-2.1511","-2.5367","-1.0338","-1.4104","-2.5718"," 0.1233","-1.1139"," 0.3204","-2.8668"," 0.4835","-1.0417","-0.1940","-1.0864"
"TCGA-A7-A3IZ-01",NA,"-1.0132","-0.6115","-6.9324","-4.0570","-1.6376","-1.9907"," 2.7380","-2.2063"," 0.8281"," 0.6785","-2.9651","-1.0124","-0.2737","-0.9012","-1.3376","-2.3194","-0.8117","-0.2831"," 1.6285","-2.3868"
"TCGA-A7-A3J0-01",NA," 0.6315","-2.9480","-6.1831","-2.7953","-3.5360","-2.1818"," 1.5252","-4.7823"," 0.1325","-1.7709"," 1.0004","-1.5249"," 0.3925","-1.2995","-1.3283","-2.9490"," 0.7798","-0.7472","-0.1550","-1.9818"
"TCGA-A7-A3J1-01",NA,"-1.0438","-0.5347","-4.5721","-3.7362","-0.4009","-0.2072"," 2.0308","-0.1311"," 0.4195"," 0.7833"," 0.0238","-0.6909","-0.1277","-0.3077"," 1.1185","-1.4277"," 0.6192"," 0.0094"," 0.6223","-0.3947"
"TCGA-A7-A3RF-01","BRCA_LumA"," 0.4484","-2.9480","-9.1293","-4.3272","-2.5740","-0.0432"," 2.4933","-3.8606","-0.6317","-2.2863","-3.2975","-3.2762","-0.7801","-1.2837","-0.5822","-4.0348"," 0.4795","-1.4837"," 0.9083","-3.7092"
"TCGA-A7-A425-01","BRCA_LumA","-0.4120","-1.7093","-5.4042","-3.3067","-1.4111","-3.2977"," 1.5246","-1.7216","-2.5728","-0.0607","-0.2438","-4.0134","-0.2646","-1.1849","-0.7390","-3.3136"," 0.0330","-1.1857","-1.3458","-2.1007"
"TCGA-A7-A426-01",NA,"-0.2431","-1.8781","-3.9282","-2.0175","-0.9795","-0.7315"," 1.6482","-1.0013","-1.9716"," 0.5369","-0.8137","-3.1113"," 0.9497","-0.0698","-1.2884","-2.6160"," 0.5983","-0.8660"," 0.6093","-0.8988"
"TCGA-A7-A4SA-01",NA,"-0.5795","-1.5007","-5.0246","-3.3321","-0.5557","-0.7776"," 1.4246","-0.5283","-0.7693","-1.3389"," 0.1945","-2.1754"," 0.2107","-0.7364"," 0.1713","-1.9524","-0.0030","-1.0586","-0.2416","-0.8644"
"TCGA-A7-A4SB-01",NA,"-0.3706","-2.9480","-5.9936","-3.3595","-1.9167","-1.4518"," 1.7524","-2.0811","-1.0455","-0.6055","-2.6538","-2.8668"," 1.2465","-0.6992","-0.6347","-3.4795","-1.4320","-2.3961"," 0.3722","-2.5812"
"TCGA-A7-A4SC-01",NA,"-0.7250","-2.0292","-4.6096","-2.8391","-0.0832","-1.0638"," 1.0671","-0.2149"," 0.0310","-0.2059","-2.1256","-1.9653"," 1.4574","-0.2524"," 0.0556","-2.2033"," 0.0200","-1.1263"," 3.0795"," 0.2689"
"TCGA-A7-A4SD-01","BRCA_Basal"," 0.5802"," 1.3327","-2.2000","-3.9812","-1.3097","-2.1514","-0.9567","-1.7295"," 1.4977","-1.8099"," 1.5775","-1.0126","-0.2323","-1.9753","-0.9123","-3.3626"," 1.4773","-0.4925","-1.8260","-2.1188"
"TCGA-A7-A4SE-01","BRCA_Basal","-0.0122","-1.1848","-1.0999","-1.5015"," 0.0253"," 0.3672","-1.6291"," 0.6846","-0.4092","-1.0640"," 0.1667","-0.9984"," 1.1326"," 0.5539","-1.2563","-2.8783"," 3.2073","-0.7696","-0.6103","-1.1953"
"TCGA-A7-A4SF-01",NA," 0.9506","-1.8749","-9.0355","-6.3609","-1.4055","-2.0257"," 1.3080","-3.2940","-2.1692","-0.6506","-0.8817","-3.9255","-1.2966","-1.5092","-1.2855","-4.9283"," 0.3767","-3.0563","-0.6906","-3.0816"
"TCGA-A7-A56D-01","BRCA_LumA"," 0.1903","-1.7579","-9.6629","-6.7656","-0.5157","-0.8839"," 1.6779","-3.3001","-2.5098","-2.5772"," 0.0830","-6.7278","-0.6641","-2.3924","-2.0929","-5.4358","-2.1131","-2.0188","-2.6470","-3.1288"
"TCGA-A7-A5ZV-01","BRCA_Basal"," 0.1476","-0.8524","-7.3129","-3.4513"," 2.1841","-1.1919","-1.0294","-6.2279"," 0.5822","-3.9238"," 0.3931","-1.9516","-0.9311","-1.2020","-2.0929","-4.8480","-4.7012","-0.9600","-2.0194"," 1.0147"
"TCGA-A7-A5ZW-01","BRCA_LumA"," 0.2298","-0.9793","-4.9011","-2.5346","-0.7006","-0.2351"," 1.1280"," 0.5027","-3.3077"," 0.1818","-0.9647","-1.9895"," 1.4913"," 0.3940"," 0.5601","-2.7846"," 0.6090","-1.3473"," 0.0877","-0.6449"
"TCGA-A7-A5ZX-01","BRCA_LumA"," 0.0013"," 0.6852","-3.1930","-1.2001","-0.2030","-2.2599"," 1.3131"," 0.3234","-2.4411"," 1.5230"," 0.5358","-1.9844"," 1.4221","-0.8381","-1.7232","-2.7589","-0.6229","-1.0296"," 1.5272","-0.3411"
"TCGA-A7-A6VV-01","BRCA_Basal","-0.0260","-2.9480","-2.5220","-3.7495","-1.2239","-0.9078","-0.9155","-0.8677","-0.5939","-0.0363"," 0.2551","-1.1285"," 1.4151","-1.9382","-0.6020","-2.3967","-1.0941","-1.8869","-3.0436","-1.3737"
"TCGA-A7-A6VW-01","BRCA_Basal","-0.1920","-1.6275","-5.1369","-5.2666","-2.7031","-1.9430","-0.7262","-3.4534","-0.9868","-3.1108"," 1.0579","-2.8249","-0.8200","-1.3214","-0.9652","-6.8424"," 1.5938","-1.0685","-1.5543","-4.0915"
"TCGA-A7-A6VX-01","BRCA_LumB"," 0.5698","-0.9218","-7.8716","-3.7988","-0.3498","-1.7907"," 1.6787"," 0.1123","-0.1707","-0.6100","-2.6550","-0.1594","-0.3655","-1.7261","-1.7081","-2.2701","-1.0560","-0.8099"," 0.5213","-0.9279"
"TCGA-A7-A6VY-01","BRCA_Basal"," 0.1156","-2.9480","-4.5028","-3.3801","-0.5578","-2.9337","-0.3773","-2.5625","-0.0364","-2.1112"," 1.5629","-2.8802","-0.0107","-1.5023","-0.4010","-3.8269","-2.7902","-0.8374","-1.1789","-3.1211"
"TCGA-A8-A06N-01","BRCA_LumB"," 0.7579","-2.2485","-9.5628","-3.9455","-3.3584","-3.8111"," 2.4266","-6.4241"," 1.6755","-0.1819","-3.1646","-0.9104","-4.4802","-2.3740"," 0.7037","-3.0514","-1.6690","-0.5331","-0.2619","-6.1931"
"TCGA-A8-A06O-01","BRCA_LumB"," 0.5136","-1.1516","-5.8836","-5.2040","-1.1483","-1.0308"," 0.8796","-0.7256"," 0.9860"," 0.1884","-2.8454","-1.2763"," 0.0642"," 0.3491","-1.0224","-3.4190","-0.0941","-2.0782"," 1.1154","-1.2011"
"TCGA-A8-A06P-01","BRCA_LumA"," 0.5613","-1.9477","-4.9292","-3.6802"," 0.8792"," 0.1988"," 1.3385"," 0.2625"," 0.8335"," 1.2676"," 1.0055","-0.7985"," 0.5716","-0.6425","-0.2309","-1.9834"," 1.3383","-0.5750","-1.9708","-0.2789"
"TCGA-A8-A06Q-01","BRCA_LumB"," 0.5524","-2.5462","-8.8145","-5.7079","-3.6574","-1.3596"," 0.7553","-6.6318"," 1.4223"," 1.3704","-3.0152","-1.3452","-0.1545","-2.2596","-1.1593","-5.8131"," 0.7872","-1.3642"," 0.4552","-4.3141"
"TCGA-A8-A06R-01","BRCA_LumB"," 0.5070"," 1.2231","-7.1524","-2.8410"," 0.3864","-4.4990"," 0.6759","-0.4500","-0.9068","-0.9427","-2.3666","-1.9528","-0.0338","-2.5105","-1.5065","-2.1702","-2.8885","-0.4407","-0.9159","-0.9756"
"TCGA-A8-A06T-01","BRCA_LumA"," 0.4320","-2.9480","-8.0058","-6.0786","-1.3592","-2.9979"," 1.7285","-0.5040","-0.0648","-0.1845","-1.8838","-0.9479","-1.2202","-1.0519","-1.6317","-3.7025"," 0.2676","-1.3850"," 0.7994","-1.1598"
"TCGA-A8-A06U-01","BRCA_LumA"," 0.7083","-2.6472","-7.2231","-4.1647","-1.3262","-3.7433"," 1.9658","-1.4910"," 1.6875","-1.3826","-1.3329"," 0.9780","-0.2055","-1.2758","-1.2594","-3.4545","-3.5650","-0.9657"," 0.3477","-2.2998"
"TCGA-A8-A06X-01","BRCA_LumB"," 0.6367","-1.4797","-9.1738","-6.0728","-1.6777","-3.5930"," 2.1571","-1.3961"," 1.0862","-1.1885","-0.5042","-0.0186","-0.9388","-1.5072","-0.6039","-2.9003","-0.9756","-1.4299","-2.2824","-1.2361"
"TCGA-A8-A06Y-01","BRCA_LumA"," 0.9134","-2.6308","-9.6506","-5.4206","-1.4276","-2.3021"," 2.0157","-3.1808","-0.0995","-0.5568","-1.7840","-1.1495","-0.1283"," 3.6403","-1.4426","-4.8268"," 1.5086","-0.8250","-1.3999","-2.3733"
"TCGA-A8-A06Z-01","BRCA_LumB"," 0.7702","-1.3371","-6.4045","-5.7940","-2.1601","-2.8414"," 1.0337","-3.2568"," 0.7698","-0.2424","-3.2975","-0.7157","-0.6859","-2.1227","-1.2110","-5.3446","-4.4499","-3.2373"," 0.2322","-2.8278"
"TCGA-A8-A075-01","BRCA_LumB"," 0.2683","-2.4532","-8.5997","-3.8957"," 0.1828","-3.1502"," 1.4669"," 0.3833"," 1.6694","-1.1573","-1.4572","-0.7399","-0.2385","-2.0807","-0.6347","-2.8642","-3.1983","-0.6085","-0.9280","-1.8932"
"TCGA-A8-A076-01","BRCA_LumB"," 0.9548","-1.8300","-7.1245","-4.3447"," 0.3890","-1.6729"," 1.1275","-0.0514"," 1.7615","-0.7862"," 0.8127","-1.7271"," 0.3843","-1.3469","-0.6012","-2.6135","-0.0237","-1.2626","-0.0031","-1.1848"
"TCGA-A8-A079-01","BRCA_LumB"," 0.1691","-2.6809","-9.4455","-4.9141","-1.5343","-1.5564"," 2.1186","-2.7715"," 1.2724","-0.2561","-2.2986","-0.9863"," 0.5720","-2.7362","-1.5352","-4.0595","-0.3800","-1.1564","-1.6670","-1.4010"
"TCGA-A8-A07B-01","BRCA_LumA","-1.3529","-1.0724","-6.4222","-2.4978","-0.3376","-1.4365"," 1.3010","-0.9533","-0.8329"," 1.1463","-0.2410","-0.6710"," 0.1332"," 3.6390","-0.3104","-0.7894","-4.0267","-1.1294"," 1.3828","-0.8098"
"TCGA-A8-A07C-01",NA,"-0.0791","-0.1075","-1.2758","-2.0255","-1.1266","-2.8943","-3.5563","-0.1614"," 2.0737"," 0.5437","-0.1280"," 1.4459"," 0.3512"," 2.1174","-1.3119","-3.7016","-4.3963","-1.6716"," 0.0745"," 0.4080"
"TCGA-A8-A07E-01","BRCA_LumA"," 0.3682","-2.0324","-4.2221","-3.0279"," 0.2012","-1.4744"," 0.8635"," 0.9795"," 1.1132"," 0.7927","-1.7539","-0.7800"," 1.2576"," 0.0392"," 0.5222","-1.3714"," 0.3359","-0.8627","-1.2575","-1.2095"
"TCGA-A8-A07F-01","BRCA_LumA","-0.8709","-1.7356","-6.4757","-2.6092","-0.2870","-0.0947"," 1.3802"," 0.0362"," 1.5497"," 0.0604","-1.5767","-0.5705"," 1.3222","-0.9574"," 1.0296","-2.5413"," 1.4548","-2.0021"," 0.3833","-0.6337"
"TCGA-A8-A07G-01","BRCA_LumA"," 0.5252"," 0.8804","-4.8174","-2.1446"," 1.7174"," 1.3658"," 1.2809"," 0.8189"," 2.2367"," 0.9660"," 0.2449"," 1.8855"," 1.1040"," 0.6423","-0.1348","-1.2243","-2.1815","-1.2360"," 1.3828"," 0.5283"
"TCGA-A8-A07I-01","BRCA_Her2"," 0.8812","-2.9480","-6.5182","-2.0147"," 0.3432","-1.2331"," 1.3727"," 0.2636"," 1.7340"," 0.3905","-1.6103","-0.4908"," 0.2709","-2.0632","-0.2732","-2.1253","-0.2594","-0.7368","-2.9454","-0.7769"
